sivun_id;Kieli;Nimi valikossa;Kuvaus;URL;Dokumentin ID;Dokumentin nimi
a0776c63-c863-491a-ab68-22c96bbad803;es;La vivienda en Vantaa;;es/vantaa/vivir-en-vantaa/la-vivienda-en-vantaa;5597;Asuminen Vantaalla 101 (es)
a0776c63-c863-491a-ab68-22c96bbad803;tr;Vantaa'da ikamet;;tr/vantaa/vantaa-da-ya-ant/vantaa-da-ikamet;5598;Asuminen Vantaalla 101 (tr)
a0776c63-c863-491a-ab68-22c96bbad803;zh;在万塔居住;;zh/vantaa/life-in-vantaa/housing-in-vantaa;5600;Asuminen Vantaalla 101 (zh)
a0776c63-c863-491a-ab68-22c96bbad803;fa;سکونت دروانتا ;;fa/vantaa/life-in-vantaa/housing-in-vantaa;5602;Asuminen Vantaalla 101 (fa)
009a551f-43c1-4653-816a-ad67eb4bbf66;ar;التعليم في فانتا;;ar/vantaa/life-in-vantaa/education-in-vantaa;5617;Koulutus Vantaalla 101 (ar)
009a551f-43c1-4653-816a-ad67eb4bbf66;sv;Utbildning i Vanda;;sv/vanda/livet-i-vanda/utbildning-i-vanda;5604;Koulutus Vantaalla 101 (sv)
009a551f-43c1-4653-816a-ad67eb4bbf66;ru;Образование в Вантаа;;ru/vantaa/life-in-vantaa/education-in-vantaa;5606;Koulutus Vantaalla 101 (ru)
009a551f-43c1-4653-816a-ad67eb4bbf66;et;Haridus Vantaas;;et/vantaa/elu-vantaas/haridus-vantaas;5607;Koulutus Vantaalla 101 (et)
009a551f-43c1-4653-816a-ad67eb4bbf66;fr;La formation à Vantaa;;fr/vantaa/la-vie--vantaa/la-formation--vantaa;5608;Koulutus Vantaalla 101 (fr)
009a551f-43c1-4653-816a-ad67eb4bbf66;so;Waxbarashada Vantaa;;so/vantaa/nolosha-vantaa/waxbarashada-vantaa;5610;Koulutus Vantaalla 101 (so)
009a551f-43c1-4653-816a-ad67eb4bbf66;es;Educación en Vantaa;;es/vantaa/vivir-en-vantaa/educaci-n-en-vantaa;5611;Koulutus Vantaalla 101 (es)
009a551f-43c1-4653-816a-ad67eb4bbf66;tr;Vantaa'da eğitim;;tr/vantaa/vantaa-da-ya-ant/vantaa-da-e-itim;5612;Koulutus Vantaalla 101 (tr)
009a551f-43c1-4653-816a-ad67eb4bbf66;zh;万塔的教育;;zh/vantaa/life-in-vantaa/education-in-vantaa;5614;Koulutus Vantaalla 101 (zh)
009a551f-43c1-4653-816a-ad67eb4bbf66;fa;تحصیلات در وانتا;;fa/vantaa/life-in-vantaa/education-in-vantaa;5616;Koulutus Vantaalla 101 (fa)
693a26fa-55f9-4a08-a34f-dde705477167;ar;الصحة في فانتا;;ar/vantaa/life-in-vantaa/health-in-vantaa;5701;Terveys Vantaalla 101 (ar)
693a26fa-55f9-4a08-a34f-dde705477167;sv;Hälsa i Vanda;;sv/vanda/livet-i-vanda/halsa-i-vanda;5688;Terveys Vantaalla 101 (sv)
693a26fa-55f9-4a08-a34f-dde705477167;ru;Здравоохранение в Вантаа;;ru/vantaa/life-in-vantaa/health-in-vantaa;5690;Terveys Vantaalla 101 (ru)
693a26fa-55f9-4a08-a34f-dde705477167;et;Tervis Vantaas;;et/vantaa/elu-vantaas/tervis-vantaas;5691;Terveys Vantaalla 101 (et)
693a26fa-55f9-4a08-a34f-dde705477167;fr;La santé à Vantaa;;fr/vantaa/la-vie--vantaa/la-sant--vantaa;5692;Terveys Vantaalla 101 (fr)
693a26fa-55f9-4a08-a34f-dde705477167;so;Caafimaadka Vantaa;;so/vantaa/nolosha-vantaa/caafimaadka-vantaa;5694;Terveys Vantaalla 101 (so)
693a26fa-55f9-4a08-a34f-dde705477167;es;La salud en Vantaa;;es/vantaa/vivir-en-vantaa/la-salud-en-vantaa;5695;Terveys Vantaalla 101 (es)
693a26fa-55f9-4a08-a34f-dde705477167;tr;Vantaa'da sağlık;;tr/vantaa/vantaa-da-ya-ant/vantaa-da-sa-l-k;5696;Terveys Vantaalla 101 (tr)
693a26fa-55f9-4a08-a34f-dde705477167;zh;万塔的医疗保健;;zh/vantaa/life-in-vantaa/health-in-vantaa;5698;Terveys Vantaalla 101 (zh)
693a26fa-55f9-4a08-a34f-dde705477167;fa;بهداشت و سلامتی در وانتا ;;fa/vantaa/life-in-vantaa/health-in-vantaa;5700;Terveys Vantaalla 101 (fa)
ffef7b6e-0b28-495b-90bf-aef78f9ce459;ar;العائلة في فانتا;;ar/vantaa/life-in-vantaa/family-in-vantaa;5673;Perhe Vantaalla 101 (ar)
ffef7b6e-0b28-495b-90bf-aef78f9ce459;sv;Familjen i Vanda;;sv/vanda/livet-i-vanda/familjen-i-vanda;5660;Perhe Vantaalla 101 (sv)
ffef7b6e-0b28-495b-90bf-aef78f9ce459;ru;Семья в Вантаа;;ru/vantaa/life-in-vantaa/family-in-vantaa;5662;Perhe Vantaalla 101 (ru)
ffef7b6e-0b28-495b-90bf-aef78f9ce459;et;Pere Vantaas;;et/vantaa/elu-vantaas/perekond-vantaas;5663;Perhe Vantaalla 101 (et)
ffef7b6e-0b28-495b-90bf-aef78f9ce459;fr;La famille à Vantaa;;fr/vantaa/la-vie--vantaa/la-famille--vantaa;5664;Perhe Vantaalla 101 (fr)
ffef7b6e-0b28-495b-90bf-aef78f9ce459;so;Qoyska Vantaa jooga;;so/vantaa/nolosha-vantaa/qoyska-vantaa-jooga;5666;Perhe Vantaalla 101 (so)
ffef7b6e-0b28-495b-90bf-aef78f9ce459;es;Familia en Vantaa;;es/vantaa/vivir-en-vantaa/familia-en-vantaa;5667;Perhe Vantaalla 101 (es)
ffef7b6e-0b28-495b-90bf-aef78f9ce459;tr;Vantaa'da aile;;tr/vantaa/vantaa-da-ya-ant/t-m-aile-vantaa-da;5668;Perhe Vantaalla 101 (tr)
ffef7b6e-0b28-495b-90bf-aef78f9ce459;zh;万塔的家庭生活;;zh/vantaa/life-in-vantaa/family-in-vantaa;5670;Perhe Vantaalla 101 (zh)
ffef7b6e-0b28-495b-90bf-aef78f9ce459;fa;خانواده در وانتا;;fa/vantaa/life-in-vantaa/family-in-vantaa;5672;Perhe Vantaalla 101 (fa)
07647a36-0fbd-4b4d-af3a-65ad48b00cc7;ar;حالات المشاكل في فانتا;;ar/vantaa/life-in-vantaa/problem-situations-in-vantaa;5659;Ongelmatilanteet Vantaalla 101 (ar)
07647a36-0fbd-4b4d-af3a-65ad48b00cc7;sv;Problematiska situationer i Vanda;;sv/vanda/livet-i-vanda/problematiska-situationer-i-vanda;5646;Ongelmatilanteet Vantaalla 101 (sv)
07647a36-0fbd-4b4d-af3a-65ad48b00cc7;ru;Проблемные ситуации в Вантаа;;ru/vantaa/life-in-vantaa/problem-situations-in-vantaa;5648;Ongelmatilanteet Vantaalla 101 (ru)
07647a36-0fbd-4b4d-af3a-65ad48b00cc7;et;Probleemsed olukorrad Vantaas;;et/vantaa/elu-vantaas/probleemsed-olukorrad-vantaas;5649;Ongelmatilanteet Vantaalla 101 (et)
07647a36-0fbd-4b4d-af3a-65ad48b00cc7;fr;En cas de problèmes à Vantaa;;fr/vantaa/la-vie--vantaa/en-cas-de-probl-mes--vantaa;5650;Ongelmatilanteet Vantaalla 101 (fr)
07647a36-0fbd-4b4d-af3a-65ad48b00cc7;so;Xaaladaha dhibku jiro iyo Vantaa;;so/vantaa/nolosha-vantaa/xaaladaha-dhibku-jiro-iyo-vantaa;5652;Ongelmatilanteet Vantaalla 101 (so)
07647a36-0fbd-4b4d-af3a-65ad48b00cc7;es;Situaciones de crisis en Vantaa;;es/vantaa/vivir-en-vantaa/situaciones-de-crisis-en-vantaa;5653;Ongelmatilanteet Vantaalla 101 (es)
07647a36-0fbd-4b4d-af3a-65ad48b00cc7;tr;Vantaa'da kriz durumları;;tr/vantaa/vantaa-da-ya-ant/vantaa-da-s-k-nt-ve-kriz-durumlar;5654;Ongelmatilanteet Vantaalla 101 (tr)
07647a36-0fbd-4b4d-af3a-65ad48b00cc7;zh;在万塔遭遇危机;;zh/vantaa/life-in-vantaa/problem-situations-in-vantaa;5656;Ongelmatilanteet Vantaalla 101 (zh)
07647a36-0fbd-4b4d-af3a-65ad48b00cc7;fa;شرایط توام با وجود مشکلات در وانتا ;;fa/vantaa/life-in-vantaa/problem-situations-in-vantaa;5658;Ongelmatilanteet Vantaalla 101 (fa)
ba399b5f-16bb-42e2-b11c-8dba0aa0a53d;ar;وقت الفراغ في فانتا;;ar/vantaa/life-in-vantaa/leisure-in-vantaa;5743;Vapaa-aika Vantaalla 101 (ar)
ba399b5f-16bb-42e2-b11c-8dba0aa0a53d;sv;Fritiden i Vanda;;sv/vanda/livet-i-vanda/fritiden-i-vanda;5730;Vapaa-aika Vantaalla 101 (sv)
ba399b5f-16bb-42e2-b11c-8dba0aa0a53d;ru;Свободное время в Вантаа;;ru/vantaa/life-in-vantaa/leisure-in-vantaa;5732;Vapaa-aika Vantaalla 101 (ru)
ba399b5f-16bb-42e2-b11c-8dba0aa0a53d;et;Vaba aeg Vantaas;;et/vantaa/elu-vantaas/vaba-aeg-vantaas;5733;Vapaa-aika Vantaalla 101 (et)
ba399b5f-16bb-42e2-b11c-8dba0aa0a53d;fr;Loisirs à Vantaa;;fr/vantaa/la-vie--vantaa/loisirs--vantaa;5734;Vapaa-aika Vantaalla 101 (fr)
ba399b5f-16bb-42e2-b11c-8dba0aa0a53d;so;Waqtiyada firaaqada iyo Vantaa;;so/vantaa/nolosha-vantaa/waqtiyada-firaaqada-iyo-vantaa;5736;Vapaa-aika Vantaalla 101 (so)
ba399b5f-16bb-42e2-b11c-8dba0aa0a53d;es;El tiempo libre en Vantaa;;es/vantaa/vivir-en-vantaa/el-tiempo-libre-en-vantaa;5737;Vapaa-aika Vantaalla 101 (es)
ba399b5f-16bb-42e2-b11c-8dba0aa0a53d;tr;Vantaa'da boş zamanların değerlendirilmesi;;tr/vantaa/vantaa-da-ya-ant/vantaa-da-bo-zamanlar-n-de-erlendirilmesi;5738;Vapaa-aika Vantaalla 101 (tr)
ba399b5f-16bb-42e2-b11c-8dba0aa0a53d;zh;在万塔的业余时间;;zh/vantaa/life-in-vantaa/leisure-in-vantaa;5740;Vapaa-aika Vantaalla 101 (zh)
ba399b5f-16bb-42e2-b11c-8dba0aa0a53d;fa;اوقات فراغت در وانتا ;;fa/vantaa/life-in-vantaa/leisure-in-vantaa;5742;Vapaa-aika Vantaalla 101 (fa)
724e92a4-3d8b-466f-8b78-0769ecfa3e70;ar;معلومات عن فانتا ;;ar/vantaa/information-about-vantaa;5715;Tietoa Vantaasta 101 (ar)
724e92a4-3d8b-466f-8b78-0769ecfa3e70;sv;Information om Vanda;;sv/vanda/information-om-vanda;5702;Tietoa Vantaasta 101 (sv)
724e92a4-3d8b-466f-8b78-0769ecfa3e70;ru;Информация о городе Вантаа;;ru/vantaa/information-about-vantaa;5704;Tietoa Vantaasta 101 (ru)
724e92a4-3d8b-466f-8b78-0769ecfa3e70;et;Teavet Vantaa kohta;;et/vantaa/teavet-vantaa-kohta;5705;Tietoa Vantaasta 101 (et)
724e92a4-3d8b-466f-8b78-0769ecfa3e70;fr;Informations sur Vantaa;;fr/vantaa/informations-sur-vantaa;5706;Tietoa Vantaasta 101 (fr)
724e92a4-3d8b-466f-8b78-0769ecfa3e70;so;Warar ku saabsan Vantaa;;so/vantaa/warar-ku-saabsan-vantaa;5708;Tietoa Vantaasta 101 (so)
724e92a4-3d8b-466f-8b78-0769ecfa3e70;es;Información sobre Vantaa;;es/vantaa/informaci-n-sobre-vantaa;5709;Tietoa Vantaasta 101 (es)
724e92a4-3d8b-466f-8b78-0769ecfa3e70;tr;Vantaa hakkında bilgiler;;tr/vantaa/vantaa-hakk-nda-bilgiler;5710;Tietoa Vantaasta 101 (tr)
724e92a4-3d8b-466f-8b78-0769ecfa3e70;zh;有关万塔的介绍;;zh/vantaa/information-about-vantaa;5712;Tietoa Vantaasta 101 (zh)
724e92a4-3d8b-466f-8b78-0769ecfa3e70;fa;اطلاعاتی درباره وانتا ;;fa/vantaa/information-about-vantaa;5714;Tietoa Vantaasta 101 (fa)
3cf32436-2419-4478-8e98-254939dc97a7;ar;Kauniainen;;ar/kauniainen;;
3cf32436-2419-4478-8e98-254939dc97a7;fa;Kauniainen;;fa/kauniainen;;
3cf32436-2419-4478-8e98-254939dc97a7;zh;Kauniainen;;zh/kauniainen;;
3cf32436-2419-4478-8e98-254939dc97a7;tr;Kauniainen;;tr/kauniainen;;
3cf32436-2419-4478-8e98-254939dc97a7;es;Kauniainen;;es/kauniainen;;
3cf32436-2419-4478-8e98-254939dc97a7;so;Kauniainen;;so/kauniainen;;
3cf32436-2419-4478-8e98-254939dc97a7;fr;Kauniainen;;fr/kauniainen;;
3cf32436-2419-4478-8e98-254939dc97a7;et;Kauniainen;;et/kauniainen;;
3cf32436-2419-4478-8e98-254939dc97a7;ru;Кауниайнен;;ru/kauniainen;;
3cf32436-2419-4478-8e98-254939dc97a7;sv;Grankulla;;sv/grankulla;;
930c1a77-7354-4405-be2e-dd3d6a4ef3ad;fr;S’installer à Kauniainen;;fr/kauniainen/s-installer--kauniainen;5284;Muutto Kauniaisiin 101 (fr)
930c1a77-7354-4405-be2e-dd3d6a4ef3ad;et;Elama asumine Kauniainenisse;;et/kauniainen/elama-asumine-kauniainenisse;5285;Muutto Kauniaisiin 101 (et)
930c1a77-7354-4405-be2e-dd3d6a4ef3ad;ru;Переезд в Кауниайнен;;ru/kauniainen/moving-to-kauniainen;5286;Muutto Kauniaisiin 101 (ru)
930c1a77-7354-4405-be2e-dd3d6a4ef3ad;sv;Flytta till Grankulla;;sv/grankulla/flytta-till-grankulla;5288;Muutto Kauniaisiin 101 (sv)
981da5a4-6ce2-4e7d-955f-0e88559ffb42;fr;La vie à Kauniainen;;fr/kauniainen/la-vie--kauniainen;;
981da5a4-6ce2-4e7d-955f-0e88559ffb42;et;Elu Kauniainenis;;et/kauniainen/elu-kauniainenis;;
981da5a4-6ce2-4e7d-955f-0e88559ffb42;ru;Жизнь в городе Кауниайнен;;ru/kauniainen/life-in-kauniainen;;
981da5a4-6ce2-4e7d-955f-0e88559ffb42;sv;Livet i Grankulla;;sv/grankulla/livet-i-grankulla;;
e86c232b-3bc5-4c99-a1d1-0e95573ae180;fa;سکونت در کاآونیاینن بعنوان مهاجر;;;;
e86c232b-3bc5-4c99-a1d1-0e95573ae180;zh;考尼艾宁的移民;;;;
e86c232b-3bc5-4c99-a1d1-0e95573ae180;tr;Kauniainen'de göçmenlik;;;;
e86c232b-3bc5-4c99-a1d1-0e95573ae180;es;Vivir como inmigrante en Kauniainen;;;;
e86c232b-3bc5-4c99-a1d1-0e95573ae180;so;Ajnabi ku ahaanshaha Kauniainen;;;;
e86c232b-3bc5-4c99-a1d1-0e95573ae180;fr;Vivre à Kauniainen;;fr/kauniainen/la-vie--kauniainen/vivre--kauniainen;5298;Maahanmuuttajana Kauniaisissa 101 (fr)
e86c232b-3bc5-4c99-a1d1-0e95573ae180;et;Elu sisseseadmine Kauniainenis;;et/kauniainen/elu-kauniainenis/elu-sisseseadmine-kauniainenis;5299;Maahanmuuttajana Kauniaisissa 101 (et)
e86c232b-3bc5-4c99-a1d1-0e95573ae180;ru;Обустройство в Кауниайнене;;ru/kauniainen/life-in-kauniainen/settling-in-kauniainen;5300;Maahanmuuttajana Kauniaisissa 101 (ru)
e86c232b-3bc5-4c99-a1d1-0e95573ae180;sv;Att bosätta sig i Grankulla;;sv/grankulla/livet-i-grankulla/att-bosatta-sig-i-grankulla;5302;Maahanmuuttajana Kauniaisissa 101 (sv)
c3b2292f-e1a5-43c0-8ecc-86b41c776b57;fr;Travail et entrepreneuriat à Kauniainen;;fr/kauniainen/la-vie--kauniainen/travail-et-entrepreneuriat--kauniainen;5312;Työ ja yrittäjyys Kauniaisissa 101 (fr)
c3b2292f-e1a5-43c0-8ecc-86b41c776b57;et;Töö ja ettevõtlus Kauniainenis;;et/kauniainen/elu-kauniainenis/too-ja-ettev-tlus-kauniainenis;5313;Työ ja yrittäjyys Kauniaisissa 101 (et)
c3b2292f-e1a5-43c0-8ecc-86b41c776b57;ru;Работа и предпринимательство в Кауниайнене;;ru/kauniainen/life-in-kauniainen/employment-and-entrepreneurship-in-kauniainen;5314;Työ ja yrittäjyys Kauniaisissa 101 (ru)
c3b2292f-e1a5-43c0-8ecc-86b41c776b57;sv;Arbete och entreprenörskap i Grankulla;;sv/grankulla/livet-i-grankulla/arbete-och-entreprenorskap-i-grankulla;5316;Työ ja yrittäjyys Kauniaisissa 101 (sv)
76cbf233-55bc-49bf-9c4f-fadd43ae07a5;fr;Langues finnoise et suédoise à Kauniainen;;fr/kauniainen/la-vie--kauniainen/langues-finnoise-et-su-doise--kauniainen;5326;Suomen ja ruotsin kieli Kauniaisissa 101 (fr)
76cbf233-55bc-49bf-9c4f-fadd43ae07a5;et;Soome ja rootsi keel Kauniainenis;;et/kauniainen/elu-kauniainenis/soome-ja-rootsi-keel-kauniainenis;5327;Suomen ja ruotsin kieli Kauniaisissa 101 (et)
76cbf233-55bc-49bf-9c4f-fadd43ae07a5;ru;Финский и шведский язык в Кауниайнене;;ru/kauniainen/life-in-kauniainen/finnish-and-swedish-in-kauniainen;5328;Suomen ja ruotsin kieli Kauniaisissa 101 (ru)
76cbf233-55bc-49bf-9c4f-fadd43ae07a5;sv;Finska och svenska språket i Grankulla;;sv/grankulla/livet-i-grankulla/finska-och-svenska-spraket-i-grankulla;5330;Suomen ja ruotsin kieli Kauniaisissa 101 (sv)
cc0c9f1d-a877-423b-bbf4-ae0c2020fae3;sv;Boende i Grankulla;;sv/grankulla/livet-i-grankulla/boende-i-grankulla;5332;Asuminen Kauniaisissa 101 (sv)
cc0c9f1d-a877-423b-bbf4-ae0c2020fae3;ru;Жильё в Кауниайнене;;ru/kauniainen/life-in-kauniainen/housing-in-kauniainen;5334;Asuminen Kauniaisissa 101 (ru)
cc0c9f1d-a877-423b-bbf4-ae0c2020fae3;et;Eluase ja elamine Kauniainenis;;et/kauniainen/elu-kauniainenis/eluase-ja-elamine-kauniainenis;5335;Asuminen Kauniaisissa 101 (et)
cc0c9f1d-a877-423b-bbf4-ae0c2020fae3;fr;Logement à Kauniainen;;fr/kauniainen/la-vie--kauniainen/logement--kauniainen;5336;Asuminen Kauniaisissa 101 (fr)
0a4461e5-38fd-4e4b-8576-3e1c12bd97f7;sv;Utbildning i Grankulla;;sv/grankulla/livet-i-grankulla/utbildning-i-grankulla;5345;Koulutus Kauniaisissa 101 (sv)
0a4461e5-38fd-4e4b-8576-3e1c12bd97f7;ru;Образование в Кауниайнене;;ru/kauniainen/life-in-kauniainen/education-in-kauniainen;5347;Koulutus Kauniaisissa 101 (ru)
0a4461e5-38fd-4e4b-8576-3e1c12bd97f7;et;Haridus Kauniainenis;;et/kauniainen/elu-kauniainenis/haridus-kauniainenis;5348;Koulutus Kauniaisissa 101 (et)
0a4461e5-38fd-4e4b-8576-3e1c12bd97f7;fr;L'éducation à Kauniainen;;fr/kauniainen/la-vie--kauniainen/la-formation--kauniainen;5349;Koulutus Kauniaisissa 101 (fr)
378a93c6-5a1f-4eba-b5a4-f65d810cdfc3;sv;Hälsa i Grankulla;;sv/grankulla/livet-i-grankulla/halsa-i-grankulla;5359;Terveys Kauniaisissa 101 (sv)
378a93c6-5a1f-4eba-b5a4-f65d810cdfc3;ru;Здоровье в Кауниайнене;;ru/kauniainen/life-in-kauniainen/health-in-kauniainen;5361;Terveys Kauniaisissa 101 (ru)
378a93c6-5a1f-4eba-b5a4-f65d810cdfc3;et;Tervis Kauniainenis;;et/kauniainen/elu-kauniainenis/tervis-kauniainenis;5362;Terveys Kauniaisissa 101 (et)
378a93c6-5a1f-4eba-b5a4-f65d810cdfc3;fr;La santé à Kauniainen;;fr/kauniainen/la-vie--kauniainen/la-sant--kauniainen;5363;Terveys Kauniaisissa 101 (fr)
5a80be63-b992-4607-bfc3-3a952f0adeaf;sv;Familjen i Grankulla;;sv/grankulla/livet-i-grankulla/familjen-i-grankulla;5373;Perhe Kauniaisissa 101 (sv)
5a80be63-b992-4607-bfc3-3a952f0adeaf;ru;Семья в Кауниайнене;;ru/kauniainen/life-in-kauniainen/family-in-kauniainen;5375;Perhe Kauniaisissa 101 (ru)
5a80be63-b992-4607-bfc3-3a952f0adeaf;et;Pere Kauniainenis;;et/kauniainen/elu-kauniainenis/perekond-kauniainenis;5376;Perhe Kauniaisissa 101 (et)
5a80be63-b992-4607-bfc3-3a952f0adeaf;fr;La famille à Kauniainen;;fr/kauniainen/la-vie--kauniainen/la-famille--kauniainen;5377;Perhe Kauniaisissa 101 (fr)
1830103c-6c1c-4238-82e7-cfce0b37cec5;sv;Problematiska situationer i Grankulla;;sv/grankulla/livet-i-grankulla/problematiska-situationer-i-grankulla;5387;Ongelmatilanteet Kauniaisissa 101 (sv)
1830103c-6c1c-4238-82e7-cfce0b37cec5;ru;Проблемные ситуации в Кауниайнене;;ru/kauniainen/life-in-kauniainen/problem-situations-in-kauniainen;5389;Ongelmatilanteet Kauniaisissa 101 (ru)
1830103c-6c1c-4238-82e7-cfce0b37cec5;et;Probleemsed olukorrad Kauniainenis;;et/kauniainen/elu-kauniainenis/probleemsed-olukorrad-kauniainenis;5390;Ongelmatilanteet Kauniaisissa 101 (et)
1830103c-6c1c-4238-82e7-cfce0b37cec5;fr;En cas de problèmes à Kauniainen;;fr/kauniainen/la-vie--kauniainen/en-cas-de-probl-mes--kauniainen;5391;Ongelmatilanteet Kauniaisissa 101 (fr)
41f48e24-df3d-4e0c-a77e-02f517a24ad2;sv;Fritid i Grankulla;;sv/grankulla/livet-i-grankulla/fritid-i-grankulla;5401;Vapaa-aika Kauniaisissa 101 (sv)
41f48e24-df3d-4e0c-a77e-02f517a24ad2;et;Vaba aeg Kauniainenis;;et/kauniainen/elu-kauniainenis/vaba-aeg-kauniainenis;5402;Vapaa-aika Kauniaisissa 101 (et)
41f48e24-df3d-4e0c-a77e-02f517a24ad2;fr;Loisirs à Kauniainen;;fr/kauniainen/la-vie--kauniainen/loisirs--kauniainen;5412;Vapaa-aika Kauniaisissa 101 (fr)
41f48e24-df3d-4e0c-a77e-02f517a24ad2;ru;Свободное время в Кауниайнене;;ru/kauniainen/life-in-kauniainen/leisure-in-kauniainen;5413;Vapaa-aika Kauniaisissa 101 (ru)
428bcf0b-16a1-4d35-a9bf-e36a854e641d;fr;Informations sur Kauniainen;;fr/kauniainen/informations-sur-kauniainen;5424;Tietoa Kauniaisista 101 (fr)
428bcf0b-16a1-4d35-a9bf-e36a854e641d;et;Teavet Kauniaineni kohta;;et/kauniainen/teavet-kauniaineni-kohta;5425;Tietoa Kauniaisista 101 (et)
428bcf0b-16a1-4d35-a9bf-e36a854e641d;ru;Информация о городе Кауниайнен;;ru/kauniainen/information-on-kauniainen;5426;Tietoa Kauniaisista 101 (ru)
428bcf0b-16a1-4d35-a9bf-e36a854e641d;sv;Information om Grankulla;;sv/grankulla/information-om-grankulla;5428;Tietoa Kauniaisista 101 (sv)
0a05dd04-b92d-4afb-afde-9a61b038402c;sv;Åbo;;sv/abo;;
0a05dd04-b92d-4afb-afde-9a61b038402c;ru;Турку;;ru/turku;;
0a05dd04-b92d-4afb-afde-9a61b038402c;ar;Turku;;ar/turku;;
0a05dd04-b92d-4afb-afde-9a61b038402c;fa;Turku;;fa/turku;;
0a05dd04-b92d-4afb-afde-9a61b038402c;zh;Turku;;zh/turku;;
0a05dd04-b92d-4afb-afde-9a61b038402c;tr;Turku;;tr/turku;;
0a05dd04-b92d-4afb-afde-9a61b038402c;es;Turku;;es/turku;;
0a05dd04-b92d-4afb-afde-9a61b038402c;so;Turku;;so/turku;;
0a05dd04-b92d-4afb-afde-9a61b038402c;fr;Turku;;fr/turku;;
0a05dd04-b92d-4afb-afde-9a61b038402c;et;Turku;;et/turku;;
a45490a3-1df9-4795-8488-f6b9a0abf431;ru;Переезд в Турку;;ru/turku/moving-to-turku;6109;Muutto Turkuun 101 (ru)
a45490a3-1df9-4795-8488-f6b9a0abf431;ar;الانتقال إلى توركو;;ar/turku/moving-to-turku;7510;Muutto Turkuun 101 (ar)
a45490a3-1df9-4795-8488-f6b9a0abf431;fa;مهاجرت به توركو;;fa/turku/moving-to-turku;7509;Muutto Turkuun 101 (fa)
a45490a3-1df9-4795-8488-f6b9a0abf431;so;Usoo guurista Turku;;so/turku/usoo-guurista-turku;7508;Muutto Turkuun 101 (so)
a45490a3-1df9-4795-8488-f6b9a0abf431;et;Elama asumine Turusse;;et/turku/elama-asumine-turusse;6097;Muutto Turkuun 101 (et)
b3a8c348-d147-4bc5-9c8d-a8799cb33350;ru;Жизнь в Турку;;ru/turku/life-in-turku;;
b3a8c348-d147-4bc5-9c8d-a8799cb33350;ar;الحياة في توركو;;ar/turku/life-in-turku;;
b3a8c348-d147-4bc5-9c8d-a8799cb33350;fa;زندگی در توركو;;fa/turku/life-in-turku;;
b3a8c348-d147-4bc5-9c8d-a8799cb33350;so;Nolosha Turku;;so/turku/nolosha-turku;;
b3a8c348-d147-4bc5-9c8d-a8799cb33350;et;Elu Turus;;et/turku/elu-turus;;
190e1e86-65a3-46e9-aea0-334e4d119217;ru;Обустройство в Турку;;ru/turku/life-in-turku/settling-in-turku;6110;Maahanmuuttajana Turussa 101 (ru)
190e1e86-65a3-46e9-aea0-334e4d119217;ar;التأقلم في توركو;;ar/turku/life-in-turku/settling-in-turku;7514;Maahanmuuttajana Turussa 101 (ar)
190e1e86-65a3-46e9-aea0-334e4d119217;fa;مستقر شدن در شهر تورکو;;fa/turku/life-in-turku/settling-in-turku;7513;Maahanmuuttajana Turussa 101 (fa)
190e1e86-65a3-46e9-aea0-334e4d119217;so;Degidda Turku;;so/turku/nolosha-turku/degidda-turku;7512;Maahanmuuttajana Turussa 101 (so)
190e1e86-65a3-46e9-aea0-334e4d119217;et;Elu sisseseadmine Turus;;et/turku/elu-turus/elu-sisseseadmine-turus;6098;Maahanmuuttajana Turussa 101 (et)
311c5fe3-ef47-4a6e-b901-4b246d25fca0;ru;Работа и предпринимательство в Турку;;ru/turku/life-in-turku/employment-and-entrepreneurship-in-turku;6111;Työ ja yrittäjyys Turussa 101 (ru)
311c5fe3-ef47-4a6e-b901-4b246d25fca0;ar;العمل وممارسة العمل الحر في توركو;;ar/turku/life-in-turku/employment-and-entrepreneurship-in-turku;7518;Työ ja yrittäjyys Turussa 101 (ar)
311c5fe3-ef47-4a6e-b901-4b246d25fca0;fa;انجام کار و فعالیت های صنفی و تجاری در توركو;;fa/turku/life-in-turku/employment-and-entrepreneurship-in-turku;7517;Työ ja yrittäjyys Turussa 101 (fa)
311c5fe3-ef47-4a6e-b901-4b246d25fca0;so;Shaqada iyo ganacsiga Turku;;so/turku/nolosha-turku/shaqada-iyo-ganacsiga-turku;7516;Työ ja yrittäjyys Turussa 101 (so)
311c5fe3-ef47-4a6e-b901-4b246d25fca0;et;Töö ja ettevõtlus Turus;;et/turku/elu-turus/too-ja-ettev-tlus-turus;6099;Työ ja yrittäjyys Turussa 101 (et)
f8833a9a-d60b-43af-944a-9e2a6eb95fc9;ru;Финский и шведский язык в Турку;;ru/turku/life-in-turku/finnish-and-swedish-language-in-turku;6112;Suomen ja ruotsin kieli Turussa 101 (ru)
f8833a9a-d60b-43af-944a-9e2a6eb95fc9;ar;اللغة الفنلندية والسويدية في توركو;;ar/turku/life-in-turku/finnish-and-swedish-language-in-turku;7522;Suomen ja ruotsin kieli Turussa 101 (ar)
f8833a9a-d60b-43af-944a-9e2a6eb95fc9;fa;زبان های فنلاندی و سوئدی در توركو;;fa/turku/life-in-turku/finnish-and-swedish-language-in-turku;7521;Suomen ja ruotsin kieli Turussa 101 (fa)
